-0.998793,0.049121,0,3.364,-0.375288,0,28,-1.80216,0,27,-0.332512,0,11,0.758666,0,21.5,1.43922,0,28.5,-0.00704211,0,23.5,0.567968,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.710188,0.704012,0,2.12159,0.487493,0,10.5,-0.630803,0,12,0.548772,0,13,1.92076,0,12,0.369663,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.932249,0.361817,0,2.05654,-1.04624,0,9,-1.45337,0,8.83333,1.04026,0,11,1.19005,0,10.5,0.881872,0,10,0.933558,0,8,0.329186,0,6,0.967363,0,6.33333,-2.1306,0,16.6667,2.08119,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.999614,0.027767,0,1.72024,-1.59957,0,10.5,1.92584,0,15,1.56088,0,14.1667,-0.801899,0,16.3333,-0.726664,0,16.6667,1.18941,0,14,1.66437,0,12.5,0.888675,0,11,0.951836,0,15.1667,-1.76498,0,10.1667,0.649913,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0
0.936792,0.349886,0,2.93535,-1.92825,0,9,-0.893088,0,8,-0.324718,0,6,-0.35299,0,5,-0.62025,0,6,-0.684295,0,7,-0.390607,0,8,-0.228635,0,11,-0.15923,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.655473,0.755219,0,4.44225,0.361818,0,10.5,-0.555958,0,7,0.669717,0,10.5,-0.180246,0,17.5,2.03217,0,12.5,-0.0418915,0,4.5,1.22524,0,5,0.506319,0,5,1.52491,0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.994527,0.104476,0,3.09664,-1.40595,0,22,-0.473028,0,23,-0.0772927,0,22,-1.2027,0,21,-1.24276,0,20.5,-0.447912,0,19,-0.68451,0,13,0.489935,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.988619,-0.150442,0,2.95971,0.936413,0,5.5,-0.165149,0,3.5,0.0640456,0,5,0.744604,0,4.5,0.386875,0,5,0.762501,0,6.33333,-1.81211,0,9.83333,-0.487206,0,19.5,-2.47856,0,5.33333,-0.353997,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.973494,0.228712,0,8.93806,-0.852916,0,36,-0.807186,0,23.5,-0.338237,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.188578,0.982058,0,4.38179,-0.389513,0,13,-0.776784,0,12.5,0.222445,0,23.5,-1.45273,0,34,-1.07274,0,21.5,-0.370578,0,12,-0.575447,0,11.5,-0.418953,0,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0232496,0.99973,0,1.05492,-0.0436576,0,7,-1.57166,0,8,0.239942,0,12,0.897027,0,7,0.390674,0,6,0.409982,0,5,0.980262,0,9.5,0.303734,0,22.5,0.275189,0,8.5,-0.115276,0,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.492725,-0.870185,0,3.58999,0.579645,0,14,0.23051,0,9.5,1.39101,0,16.8333,-0.034197,0,12.8333,1.14107,0,5,0.40427,0,8,1.76028,0,11,1.06194,0,15.8333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.124035,0.992278,0,3.12872,0.124355,0,15.5,-0.117109,0,25.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.104685,-0.994505,0,2.22046,-0.397212,0,6.83333,-1.77115,0,12.3333,1.37616,0,16,1.25272,0,11,-0.641687,0,12,0.465905,0,18,1.77145,0,13.5,0.971621,0,9,0.483876,0,8.83333,-0.915078,0,8.66667,2.32034,0,7.33333,0,0,0,0,0,0,0,0,0,0,0,0
0.157432,0.98753,0,2.1669,-0.416215,0,11,0.475859,0,10,2.0148,0,10,-0.047057,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.490261,0.871576,0,2.25347,0.321205,0,12.5,-0.113327,0,10,-0.00647779,0,10,1.85163,0,8.5,0.61092,0,6.5,0.526392,0,6,0.906022,0,7,0.978477,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.824042,0.566529,0,1.60993,-0.404892,0,7.5,0.990416,0,9,1.25904,0,7,0.408686,0,10,-1.46786,0,10.5,-0.602287,0,7,0.836202,0,8,1.24169,0,9.5,0.244414,0,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.47904,0.877793,0,2.80988,0.262711,0,14.1667,0.0949521,0,9.16667,1.65719,0,9,0.274168,0,7,0.47872,0,8.5,0.363434,0,12,1.94822,0,9,0.596199,0,6,0.156602,0,4.5,-0.229642,0,6.16667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.259129,0.965843,0,4.99074,-1.2477,0,8.75,-1.15952,0,7.75,-0.779618,0,10,-1.34156,0,7,-0.446106,0,8,-2.13753,0,13.25,1.00474,0,21,1.70709,0,15,1.19389,0,9,0.645083,0,7.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.992586,0.121541,0,3.28472,0.46616,0,12,0.959379,0,11,1.38351,0,9.5,-0.142292,0,7,-1.21781,0,6,-0.674741,0,9,-0.308053,0,6,-0.343024,0,8.5,-0.161837,0,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.872143,-0.489251,0,2.18004,0.606182,0,6.5,1.20168,0,6,0.338594,0,6,0.180552,0,7,0.113792,0,8,0.409085,0,7,-0.996353,0,6.5,0.672916,0,7,1.39732,0,5.5,0.954294,0,5.5,0.448637,0,7,1.46353,0,6.5,0,0,0,0,0,0,0,0,0
0.997055,0.0766965,0,4.04247,-0.0767715,0,12.5,0.257324,0,8,0.96408,0,7.5,0.528857,0,9,0.958145,0,13.5,-1.33716,0,27,-1.14154,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.997055,-0.0766966,0,3.92461,0.945311,0,9.5,0.380507,0,5,0.321751,0,4,0.0906595,0,3,1.01649,0,5.5,-1.21203,0,7,-0.037023,0,6,1.62203,0,7,0.277639,0,12,0.0579986,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.990226,0.139469,0,2.77578,0.56128,0,17.5,0.583808,0,26,0.400216,0,26,1.44727,0,24.5,0.281346,0,23,0.578191,0,17,0.130757,0,10.5,0.267842,0,10,0.306003,0,12,0.423468,0,14,0.959057,0,10,0.204018,0,7.5,0,0,0,0,0,0,0,0,0
0.36367,0.931528,0,4.9646,-0.413193,0,17.5,0.361729,0,11,1.16781,0,11,0.63602,0,11,0.190639,0,9.5,-0.07486,0,12.5,0.876282,0,25.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.508941,0.860801,0,4.00498,0.0703058,0,7.5,0.632138,0,15.1667,-2.31102,0,16.1667,0.648501,0,10.5,0.743095,0,20.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.275206,0.961385,0,3.99449,0.0739499,0,16.3333,-0.642965,0,12.3333,0.0267228,0,15,2.53379,0,9.83333,-0.0370198,0,6,-0.515004,0,7,-1.18107,0,9.5,-1.22462,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.998481,-0.0550999,0,4.02963,-0.1781,0,13.8333,1.02129,0,13,1.70588,0,12,-1.69572,0,15,0.182793,0,19,2.05032,0,14.5,1.03038,0,10,0.88035,0,10.5,-1.16585,0,16.5,0.615591,0,18.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.797867,0.602833,0,2.25916,0.0828525,0,8.5,0.73024,0,7,0.238981,0,9.5,0.441433,0,12,-0.097259,0,15,0.969388,0,23.5,0.63281,0,29,0.66541,0,22,0.506364,0,15,0.580521,0,14.5,0.590575,0,14,0.0829943,0,12,0,0,0,0,0,0,0,0,0
0.557556,0.830139,0,2.22242,0.356717,0,13.3333,-0.228925,0,8.83333,0.0206472,0,7,1.88323,0,6,0.349236,0,5,0.178409,0,5,0.305178,0,5,0.515549,0,5,0.635545,0,5,1.16762,0,5.5,0.477536,0,8.33333,0,0,0,0,0,0,0,0,0,0,0,0
0.0416304,0.999133,0,4.50235,0.398673,0,25.1667,-0.898192,0,23.6667,0.541162,0,21,1.35312,0,32.6667,-1.32353,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0766966,0.997054,0,3.00611,-0.440751,0,20,-0.15671,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.104685,0.994505,0,1.98057,0.0142107,0,7.16667,0.19033,0,11.6667,0.178631,0,21,1.5193,0,7.66667,-0.226799,0,6,0,0,8,0.244978,0,10,-0.244978,0,7.5,-0.104877,0,5,-0.74294,0,7.5,-0.791836,0,13,-0.554206,0,24,0,0,0,0,0,0,0,0,0
0.39912,0.916898,0,2.15055,0.612085,0,13,-1.8709,0,10,0.015441,0,10,1.58263,0,3.5,-1.30209,0,6.5,0.850612,0,15,0.128462,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.978037,0.208434,0,3.36499,1.05213,0,9.5,-0.0594308,0,12,0.78587,0,14.3333,-0.249127,0,14.3333,0.00161945,0,12,1.23815,0,12,0.839677,0,12,0.924156,0,11.5,0.249215,0,11,1.7109,0,8.5,-0.0697547,0,11.3333,0,0,0,0,0,0,0,0,0,0,0,0
0.933346,0.358979,0,2.75661,0.739975,0,9.5,-0.511493,0,12,1.06156,0,18,0.620552,0,30.5,1.38379,0,43,0.647117,0,31.5,-0.91478,0,19,1.24719,0,14.5,0.912826,0,11,0.697542,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.252422,0.967617,0,2.34901,0.0269095,0,8.5,-0.34244,0,12.5,0.211942,0,22.5,1.8574,0,9.5,0.317142,0,9,0.0333194,0,9.5,-1.55366,0,8,-0.650146,0,11.5,-0.154513,0,25.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.955403,-0.295306,0,2.79069,0.390436,0,5.5,1.13137,0,4,0.348771,0,5,0,0,6,0.682955,0,9.5,-1.92005,0,13,0.327341,0,12,-0.564569,0,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.650088,-0.759859,0,2.49166,0.350953,0,13.8333,-0.384126,0,8.33333,0.386168,0,6,0.559582,0,7.5,1.18138,0,9,0.321609,0,8,0.21764,0,7.5,0.357141,0,8,0.666554,0,9,1.59804,0,10,0.165149,0,8,-0.101688,0,8.33333,0,0,0,0,0,0,0,0,0
0.348187,0.937425,0,2.60705,0.150636,0,16.5,-0.109268,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.882872,0.469613,0,1.86868,-0.991284,0,10.5,-0.111932,0,10,-1.35213,0,6.5,1.17601,0,8,-1.45155,0,13,0.124995,0,12.5,-1.00783,0,12,-0.609806,0,11,-0.710069,0,10,-0.71883,0,7,-0.141897,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0
0.970143,0.242536,0,3.40445,0.353542,0,12,0.755935,0,11,0.290279,0,14.5,0.0822156,0,27.5,1.44934,0,37,1.12269,0,24,-0.102295,0,14.5,0.60038,0,18,1.03181,0,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.958129,0.286337,0,2.85494,0.088517,0,22.3333,1.47882,0,11.3333,-0.531917,0,7.5,0.120624,0,9,0.289504,0,9.83333,-0.262402,0,17.3333,1.70803,0,16.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.61714,0.786853,0,2.80301,0.144427,0,21,1.88104,0,17.5,0.567564,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.150176,0.988659,0,2.54862,0.150746,0,13.5,0.0713067,0,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.428924,-0.903341,0,3.44161,0.202882,0,16.5,0.600661,0,15.5,1.20267,0,14,0.585642,0,11,0.726793,0,8,0.452004,0,8,1.63002,0,11,0.797743,0,9,-0.681281,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.141421,-0.989949,0,2.21341,1.37632,0,7,0.267399,0,8,0.559089,0,7,0.551913,0,7,0.244978,0,8,0.498653,0,12.5,0.00649617,0,14.8333,-0.38653,0,14.3333,1.50368,0,24,0.563115,0,14.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.942704,0.333632,0,3.77727,-0.952343,0,12,-0.828153,0,10,0.263802,0,11.5,-0.658171,0,13,-0.0710813,0,27.5,-1.77619,0,26,-0.327379,0,10,-0.418805,0,9,-0.377823,0,8,-0.442186,0,7.5,-0.0540306,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0
-0.983353,-0.181707,0,2.08604,-0.109407,0,11,-0.535528,0,10,-0.538643,0,8.5,-0.915496,0,5.5,-0.604991,0,11,0.339821,0,18,0.454028,0,13.5,1.63683,0,13.5,0.391485,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.374934,0.927051,0,3.03074,-0.0793233,0,19,-0.0843076,0,28.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.493864,0.869539,0,2.87527,-0.391441,0,16.5,0.476439,0,21,0.386107,0,16,0.0798922,0,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.585946,0.81035,0,3.10137,0.21154,0,13,-0.606436,0,7,0.730432,0,15.5,1.97658,0,20.5,0.280414,0,25.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.663615,-0.748075,0,0.99326,1.09013,0,15.5,0.920926,0,12,0.534594,0,9.66667,-0.169155,0,8.66667,1.54465,0,6.16667,0.429577,0,6.5,-0.662478,0,8,-1.19553,0,8.5,-0.727573,0,9,-0.598245,0,7.5,-0.901753,0,9,0,0,0,0,0,0,0,0,0,0,0,0
-0.90864,0.41758,0,4.38834,-1.37173,0,15.5,-0.0440897,0,15,-0.719011,0,15.5,0.369761,0,16,-0.40993,0,14,-1.15606,0,12,-1.19553,0,10,0.244978,0,16,-0.435877,0,24,-0.892606,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.997346,0.0728103,0,8.17136,1.0666,0,34.5,0.786032,0,6.5,-0.217639,0,9,0.602678,0,11,0.743636,0,13.5,0.924975,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.472576,-0.88129,0,2.75884,0.0285644,0,16,1.23004,0,7.5,0.875715,0,8,0.283398,0,6.33333,-0.21764,0,5.33333,0.287129,0,7,0.568078,0,8,0.663426,0,8.5,1.15265,0,9,1.04931,0,9,0.363203,0,9,0.679751,0,6.83333,0,0,0,0,0,0,0,0,0
0.227108,0.97387,0,4.10677,-0.0598677,0,9.5,-0.159048,0,8,-0.0156213,0,6.5,0.0996698,0,5,0.416562,0,6.5,1.26089,0,7,0.257324,0,6,0.141897,0,8.5,-0.174144,0,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.948683,0.316228,0,2.09281,-1.47584,0,8,-0.329367,0,9,-0.450061,0,8.25,-1.68344,0,8.75,-0.730229,0,10,-1.20184,0,7,0.483645,0,5.5,3.13206,0,12.75,1.07976,0,18,1.75223,0,12,-0.255183,0,7,1.50272,0,8,0.742817,0,7.75,0,0,0,0,0,0
0.999363,0.0356915,0,3.96868,1.26093,0,12,0.686921,0,12,0.372645,0,10,0.291457,0,8.66667,-1.00481,0,11.1667,1.22418,0,12,0.319489,0,16.5,-0.147995,0,9.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.579609,0.814895,0,2.21806,0.397956,0,12.3333,-0.606591,0,19.3333,0.360187,0,24,1.96618,0,17,0.190148,0,10,0.872712,0,10.5,-0.206155,0,9,0.957589,0,7,0.777489,0,10.8333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.913812,0.406138,0,2.30139,-1.15257,0,9,0.244978,0,9,-0.708626,0,11,0.172191,0,13,-1.05054,0,16.5,-0.485051,0,20,-0.72203,0,15,-0.11224,0,9,-0.467029,0,8,-0.231914,0,9.5,-0.594499,0,11,-0.530829,0,7.5,-0.226799,0,6.5,0,0,0,0,0,0
0.56921,0.822192,0,2.22533,0.00284715,0,9.66667,-0.223272,0,16.6667,0.295933,0,33,1.57025,0,8.66667,0.601866,0,8,-0.663203,0,14,-1.69434,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.772086,-0.635518,0,2.9088,0.77146,0,16,-0.228636,0,10,1.02003,0,14.3333,0.50603,0,13.8333,1.0351,0,9,-0.0493008,0,10,0.980009,0,11,1.55981,0,7.5,0.59541,0,5.5,0.221893,0,12.8333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.804176,0.594391,0,0.915583,0.14889,0,3.5,0.000345267,0,3,-0.165149,0,5.5,0.234482,0,8,0.317543,0,9,-0.454952,0,10,0.790268,0,22,1.76877,0,27,0.0809952,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,2.02634,0.244978,0,7,-0.608957,0,7.5,0.255037,0,16.5,1.67974,0,4,0.463648,0,6,-0.500668,0,8,-1.57375,0,7.5,0.0399777,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.535739,-0.844384,0,3.46076,0.63669,0,17.5,0.186945,0,8,1.52447,0,9.66667,-0.120133,0,9.16667,0.724846,0,7,0.651077,0,7,0.452474,0,10,1.67474,0,13,1.11746,0,9.5,-0.11519,0,8.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0263066,0.999654,0,3.65427,-1.03465,0,12.5,-1.98724,0,11.5,-0.588387,0,7,-1.0914,0,8,-2.04935,0,14.6667,-0.37611,0,9.16667,0.353997,0,7.5,1.40807,0,10,1.09002,0,7.5,-0.174671,0,9.5,0.859223,0,14,1.45807,0,13.6667,0,0,0,0,0,0,0,0,0
0.868817,0.495133,0,3.89779,0.477384,0,12,0.69978,0,9,-0.124355,0,8.5,0.220404,0,19,1.5797,0,30,0.855638,0,23.5,0.0616571,0,12.5,0.500967,0,8,0.127543,0,13.5,1.34323,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
